gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000248243.1,4.782108729794336,4.578961944978759,1.28737429283455,3.556822573252389,0.00037536749123220236,0.002537970409468332
ENSG00000248367.1,44.8113825929834,-1.31219230182191,0.37113518826689934,-3.5356181340537716,0.0004068223019077376,0.0026997467711049527
ENSG00000248415.1,13.120412254053914,2.3917468065589174,0.49149967086154916,4.866222600650835,1.1375139363560605e-06,2.333679581387906e-05
ENSG00000248475.5,3.7363225004294005,3.6282521239937715,1.0583054322626344,3.4283601060580833,0.0006072394037128902,0.0036495332034391175
ENSG00000248518.1,17.470805316979156,4.948404445685863,1.1415078198769617,4.334972007654955,1.4577867161044083e-05,0.00019459068766949675
ENSG00000248538.8,10.240370690211222,3.6183728714666206,0.7514616099233518,4.81511340524194,1.4711631752995017e-06,2.91387665095902e-05
ENSG00000248546.3,4.604903707265543,2.7577826015796907,0.8637135792177391,3.1929364872060946,0.0014083391896003341,0.007014872919797374
ENSG00000248590.2,15.062762260060136,2.1438243840047533,0.5618187018134083,3.8158651128647585,0.00013570662705560973,0.001146293324865776
ENSG00000248626.1,34.876864683076356,2.6997511816345208,0.438791106867982,6.152702594418779,7.617356997573695e-10,4.04389963067405e-08
ENSG00000248673.2,41.26090381382337,-3.6076025004512298,0.8940054861239769,-4.035324789887188,5.4526817051899885e-05,0.0005625183238790069
ENSG00000248690.8,56.84676850525813,2.6660848854134533,0.6793919603511979,3.9242220117460245,8.701046700345148e-05,0.0008065385236310985
ENSG00000248697.1,3.378241548882075,3.4499602370989457,1.0615627932786136,3.2498880508460726,0.0011545044678623344,0.006039791581046359
ENSG00000248719.2,21.759647105722852,-3.0382564331567448,0.7819913429185386,-3.8852814173330885,0.00010221142030069189,0.0009214421113252133
ENSG00000248727.6,71.96978939664758,1.2565707170932023,0.3053708401448887,4.114900808790386,3.8734594715157565e-05,0.00042535416952392964
ENSG00000248795.1,4.792211749249898,4.5682950559221815,1.1917216920452653,3.833357306840617,0.000126406138547089,0.0010867266639144034
ENSG00000248854.1,2.979218806364834,4.496935036231608,1.4092626267990038,3.1909843848239534,0.0014178894326962513,0.007049407096444984
ENSG00000248873.1,4.3388463801416925,3.8218674110211226,0.9883380949264888,3.866963573133734,0.00011019888074573703,0.0009764563324499732
ENSG00000248905.10,597.2759627301605,-2.15322703998456,0.663011955038445,-3.247644365416766,0.0011636461534542096,0.0060746388441077605
ENSG00000248923.1,109.06313659309515,1.7463850966462413,0.42177240599883087,4.140586420087145,3.46419063819915e-05,0.00038870975082285045
ENSG00000249014.2,17.95474024523768,3.8291770678199533,0.7622638817903148,5.023427135005317,5.075748708558287e-07,1.170594545911255e-05
ENSG00000249026.2,5.198803398256317,3.256205560509646,0.8566792006737843,3.800962551616307,0.00014413508657790653,0.001207641314820861
ENSG00000249109.1,41.93397375946744,-3.634532452153843,1.0786529356026506,-3.369510555425509,0.0007530180700680949,0.004324956877062745
ENSG00000249119.1,75.16947518217147,2.1525370769977386,0.396424428644263,5.429880000985881,5.6391956782094953e-08,1.8170216983723585e-06
ENSG00000249193.1,6.804461614342923,3.1932986348244596,0.7264104717209459,4.395997523630387,1.1026519070259503e-05,0.00015461808651513807
ENSG00000249210.1,18.509489069268998,3.143068168121288,0.5095620750148196,6.168175227777456,6.908256529352964e-10,3.706926416955792e-08
ENSG00000249242.8,1285.9778273140091,-1.4019413855561402,0.37147994309827426,-3.7739356097221632,0.0001606922522924937,0.0013156739209735269
ENSG00000249252.5,7.10644200133144,-2.0567825480441546,0.6642105972028803,-3.0965819526301823,0.0019576574020192445,0.009084001958993549
ENSG00000249264.1,170.30849400342777,3.048491003879249,0.37310518662302206,8.170594012565639,3.068746998363746e-16,5.333086315801563e-14
